0	this
329	is
450	a
480	product
780	I'm
1020	actually
1199	quite
1650	excited
2100	to
2129	have
2310	a
2340	look
2580	at
2760	this
3300	is
3480	the
3629	vision
3929	tech
4290	candy
4830	board
5069	it's
5279	a
5370	wireless
5580	mini
5970	keyboard
6240	with
7080	a
7109	built-in
7680	touchpad
8550	so
8970	one
9599	of
9630	the
9809	things
10019	that
10230	they're
10380	saying
10590	is
10769	so
10889	cool
11130	about
11250	this
11610	is
11820	that
12090	the
12360	fact
12599	that
12750	is
13110	the
13200	fact
13410	that
13710	the
13889	touchpad
14099	is
14750	capable
15750	of
15809	being
15990	used
16079	in
16470	both
16619	a
16770	horizontal
16920	or
17609	a
17640	vertical
17760	position
18270	and
18750	also
19439	that
19619	the
19740	quality
20160	of
20189	the
20310	touchpad
20520	is
21029	right
21270	up
21420	there
21600	with
21660	the
21900	ones
22050	that
22230	you'd
22320	find
22500	on
22680	a
22710	laptop
23000	versus
24000	some
24210	of
24330	the
24420	other
24570	kind
25050	of
25250	lame
26250	touchpad
26960	integrated
27960	keyboard
28170	units
28769	that
29039	just
29699	use
29849	a
29880	really
30269	low
30390	quality
30539	touchpad
31170	like
31380	it's
31529	basically
31650	as
32070	if
32189	it's
32340	not
32488	even
32668	really
33360	meant
33630	to
33750	be
33840	used
34020	it
34559	has
34680	a
34710	built-in
35070	laser
35309	pointer
35850	so
36480	I
36510	guess
36930	you
37050	could
37230	use
37260	it
37530	for
37559	pointing
38129	at
38250	stuff
38640	it
38879	has
39030	a
39120	USB
39329	connector
39809	with
39989	no
40110	drivers
40559	needed
40950	and
41100	it
41579	has
41700	a
41730	little
41910	compartment
42329	to
42629	store
42660	the
42989	USB
43440	dongle
43649	there
44489	is
44700	a
44730	USB
45120	input
45420	for
45870	charging
46379	the
46500	unit
46530	and
46980	it
47250	works
47460	with
47670	Windows
47820	ps3
48600	xbox360
49500	Mac
50280	and
50579	Linux
51000	so
51750	basically
52140	everything
52949	you
52980	could
53460	want
53879	I
54000	lost
54930	my
55260	unboxing
55559	knife
56070	when
56340	I
56370	accidentally
57000	tried
57600	to
57719	take
57870	my
58109	keychain
58670	onto
59670	the
59789	plane
60030	with
60059	me
60480	when
60719	I
60750	went
