890	[Music]
7100	me
8090	onyx
8450	light-years
9320	ahead
9470	of
9710	the
9770	game
9980	that
10220	is
10490	their
11240	slogan
11750	this
12470	is
12680	the
12860	Seibel
13280	60
13969	high
14330	performance
14870	gaming
15050	keyboard
15650	and
15860	this
16610	keyboard
17300	seems
17870	to
18020	have
18310	everybody
19310	very
20030	very
20630	excited
21380	about
21440	it
21740	so
21770	there's
22100	a
22160	bunch
22310	of
22460	different
22789	things
22820	that
23269	me
23779	onyx
24080	is
24199	going
24380	to
24439	call
24650	out
24859	on
25039	the
25250	back
25369	here
25670	and
25760	I
25820	will
26000	go
26090	ahead
26210	and
26390	run
26869	you
27080	through
27109	them
27710	it
27949	has
28130	media
28609	and
28880	illumination
29509	function
29929	keys
30140	up
30439	here
30830	it
31009	has
31070	a
31759	heavy-duty
32119	braided
32630	cable
32960	it
33410	has
33440	a
33590	full
33890	speed
34100	USB
34460	2.0
34940	hub
34970	that's
35300	actually
35720	a
35780	really
35960	good
36080	feature
36410	to
36560	see
36830	so
37430	many
37580	keyboards
38120	still
38660	include
39410	USB
39950	1.1
40460	hubs
40820	which
41000	is
41120	infuriating
41870	if
41989	you
42079	go
42200	and
42350	plug
42530	a
42559	flash
42860	drive
43070	in
43190	oh
43489	why
44030	is
44090	it
44239	going
44450	so
44510	slow
44899	well
45530	that's
45710	why
45920	okay
46489	it
46730	has
46879	green
47180	backlit
47719	Kia
47960	lumination
48320	which
48559	I
48770	love
49219	I
49610	love
50390	green
50960	lighting
51800	whether
52430	it's
52670	in
52820	the
52940	case
53180	or
53780	on
54050	your
54379	components
54949	or
55039	whatever
55309	the
55520	case
55670	may
55940	be
55969	love
56719	it
56870	I
56930	think
57109	it
57199	looks
57379	great
57680	it
58100	has
58280	a
58309	Munich's
58730	action
59149	key
59329	instead
59690	of
59930	a
60199	Windows
60590	key
60800	over
61039	on
61160	this
61280	side
61340	so
61519	you're
61789	not
61850	going
61969	to
62059	accidentally
62570	bump
62690	that
62899	while
63109	you're
63260	gaming
63469	a
63710	detachable
64519	wrist
64849	rest
65150	is
65360	also
65900	featured
66470	on
66620	the
66710	bottom
66980	which
67100	I'll
67220	show
67400	you
67460	when
67670	I
67700	open
68030	it
68060	up
68180	and
68420	oh
68930	my
69230	I
69500	can't
69800	believe
70580	they
70820	put
71030	this
71150	on
71330	the
71450	box
71659	okay
71900	we'll
72049	get
72140	to
72290	that
72490	okay
73490	black
73790	cherry
74330	MX
74509	mechanical
75259	key
75439	switches
75710	that
76100	is
76369	critical
77119	why
77780	is
77840	this
78080	expensive
78680	because
78890	it
79189	uses
79460	proper
80210	mechanical
81110	key
81470	switches
81770	cherry
82460	blacks
82790	so
83450	if
83600	you
83720	use
83869	any
84110	keyboard
84710	that
84860	has
84890	cherry
85280	black
85549	switches
85939	then
86329	you
86450	will
86600	know
86780	approximately
87530	what
87650	it's
87770	going
87920	to
88040	feel
88159	like
88579	catchable
89479	rest
89750	rest
89960	green
90110	backlit
90530	multi
90950	level
91189	brightness
91579	control
92000	neonics
92810	action
93200	key
93409	to
93560	access
93920	light
94189	flash
94640	media
95119	controls
95570	okay
95720	six
96439	key
96649	rollover
97130	and
97250	I'm
97340	going
97460	to
97490	skip
97700	this
97880	next
98180	one
98270	because
98540	it's
98659	hilarious
99200	I'm
99380	saving
99680	it
99740	for
99799	last
100310	okay
100850	you
100909	can
101149	connect
101450	through
101570	port
101930	connector
102439	ports
102710	for
102860	audio
103130	and
103189	mic
103990	full
104990	speed
105170	USB
105409	2.0
105799	hot
105950	plug
106189	and
106340	play
106490	and
106759	check
107180	look
107869	at
107990	this
110079	rage
111079	proof
112270	durability
113649	yeah
114649	I
115009	know
115430	right
116829	rage
117829	proof
118430	durability
119360	so
119570	we're
119780	gonna
119899	we're
