30	now
450	it
599	used
810	to
960	be
1110	that
1290	there
1439	was
1620	only
1740	one
2159	game
2490	in
2700	town
3000	for
3510	Blizzard
4310	licensed
5310	gaming
5790	peripherals
6450	but
6870	I've
7170	already
7500	unboxed
8309	one
8970	of
9090	razor's
9540	Blizzard
10080	licensed
10889	peripherals
11429	and
11670	here
11969	is
12059	another
12360	one
12570	this
13049	is
13349	the
13530	Razer
13769	Marauder
14340	this
14730	is
14880	a
14910	Starcraft
15570	2
15780	gaming
16079	keyboard
16650	and
16890	we're
17460	going
17699	to
17820	be
17940	having
18300	a
18390	quick
18539	look
18600	at
18869	it
18990	today
19140	first
19770	let's
20160	see
20430	what
20789	razer
21000	has
21330	to
21539	say
21689	for
21900	themselves
22260	on
22560	the
23160	box
23400	here
23699	so
23880	first
24119	of
24240	all
24590	1,000
25590	Hertz
25710	ultra
26220	polling
26580	so
26730	that
26880	means
27060	that
27269	the
27420	responsiveness
28019	of
28230	this
28410	keyboard
28769	should
28949	be
29099	about
29310	as
29490	good
29699	as
29849	it
29970	gets
31040	APM
32040	lighting
32399	system
32790	so
32969	we'll
33120	have
33210	to
33390	get
33480	into
33809	what
34020	exactly
34140	that
34649	is
34829	a
34860	little
35100	bit
35250	later
35460	on
35640	the
36210	fly'
36420	macro
36840	recording
37260	this
37410	is
37559	a
37590	feature
37829	that
38010	I
38210	love
39210	seeing
39660	on
39840	keyboards
40350	because
40649	it
40739	makes
40950	recording
41460	macros
41850	a
41879	little
42390	bit
42510	less
42690	tedious
42930	if
43320	you
43410	don't
43559	have
43770	to
43950	bring
44129	up
44250	a
44370	big
44550	old
44789	software
45289	program
46289	in
46469	order
46680	to
46800	do
46920	it
47100	laser-etched
48059	keys
48590	pool
49590	very
49950	nice
50160	and
50489	a
51059	braided
51270	fiber
51510	cable
51989	which
52140	we're
52320	pretty
52469	used
52710	to
52829	seeing
53129	on
53370	any
54030	quality
54690	Razer
54930	product
55620	here
56010	we
56100	go
56250	fully
56610	backlit
56850	keys
57500	interesting
58500	7-foot
59280	lightweight
59699	and
59789	untangle
60120	cord
60510	oK
60719	we've
60870	covered
61109	that
61879	APM
62879	lighting
63180	system
63539	we've
63690	covered
63870	this
64140	to
64409	optimize
65069	key
65339	travel
65580	and
65790	spacing
66210	this
66330	is
66510	a
66540	little
66750	bit
66869	different
67170	so
67290	what
67799	razors
68159	basically
68640	saying
68880	is
69030	that
69210	the
69390	key
69689	travel
70140	which
70350	is
70560	the
70799	distance
71189	between
71369	being
71970	not
72180	depressed
72630	and
72900	being
73200	depressed
73400	not
74400	to
74520	say
74670	sad
75060	but
75450	rather
75659	pressed
76229	down
76619	is
76939	optimized
77939	for
78350	presumably
79350	RTS
79830	gaming
80360	integrated
81360	number
81869	pad
82259	ok
83189	that
83909	is
84240	a
84270	keyboard
84900	feature
85080	I
85229	suppose
85530	on
85920	the
86189	fly
86340	macro
86670	recording
87150	APM
87689	lighting
88020	system
88350	and
88560	elevated
89159	keys
89340	with
89520	optimized
89880	travel
90180	distance
90509	and
90630	spacing
90990	so
91049	it's
91170	a
91229	little
91470	bit
91619	redundant
92100	I
92250	guess
92700	what
92850	they
92939	mean
93119	to
93150	say
93390	is
93659	it
94079	is
94259	a
95960	keyboard
96960	ok
97770	actions
98700	per
98909	minute
99180	lighting
99479	so
99720	actions
100290	per
100470	minute
100770	lighting
101009	system
101310	that's
101490	it
101610	you
101970	know
102060	I
102090	figured
102600	that
102750	might
102930	be
103049	what
103200	they
103320	mean
103500	by
103649	APM
104159	but
104490	I
104780	wasn't
105780	really
105990	sure
106229	how
106439	you
106500	could
106649	have
106799	a
106860	lighting
107250	system
107430	that's
108320	actions
109320	per
109590	minute
109890	so
110040	we're
110159	going
110280	to
110369	have
110490	to
110640	find
110939	out
111470	exactly
112470	what
113189	that
113670	means
114619	so
115619	it
115770	looks
115979	like
116189	there
116670	actually
117950	isn't
118950	a
119280	seal
119549	on
119579	that
120030	side
120329	I'm
120600	not
120840	sure
121020	how
121200	to
121259	get
121439	this
121619	box
121860	open
122130	ah
122670	here
123420	we
123479	go
123659	so
124290	there's
124469	a
124560	seal
124770	on
124950	this
125130	side
125310	so
125490	it
125549	looks
125729	like
125790	you
126450	can
126600	actually
126780	only
127350	open
127740	this
127860	box
128098	one
128399	way
128550	so
128610	I'm
128878	going
129030	to
129090	take
129270	points
129720	off
130110	of
130169	the
130709	marauder
131068	keyboard
131640	because
132510	as
132569	a
132629	nun
132930	boxer
133470	I
133680	like
134129	to
134280	have
134459	the
134640	freedom
135030	to
135060	choose
135209	how
136110	I'm
136319	going
136590	to
136709	unbox
136890	my
137400	product
137879	now
138659	I'm
138810	just
138959	kidding
139260	I'm
139349	not
139500	going
139650	to
139709	take
139860	any
140040	money
140370	off
140700	the
140879	product
141150	because
141799	because
142799	the
142980	Box
143220	can
143430	only
143610	be
143790	open
144060	from
144209	one
144450	side
144689	that
144930	actually
145400	doesn't
146400	bother
146519	me
146730	very
147030	much
147239	all
147720	right
147989	so
148170	here's
148349	the
148470	marauder
148709	keyboard
149190	so
149400	Wow
149940	the
150000	box
150360	actually
150599	makes
151019	it
151230	look
151260	like
151799	if
152310	you
152370	see
152700	here
153000	it's
153480	more
154170	of
154290	a
154379	black
154680	keyboard
155450	but
156450	you
156540	can
156750	see
156930	quite
157230	clearly
157260	that
157739	it's
158069	more
158280	of
158400	a
158489	silver
158760	keyboard
159390	so
160230	if
160260	you
160530	were
160680	expecting
161040	a
161280	black
161489	keyboard
162030	then
162299	you
162720	better
162900	sort
163709	of
163769	adjust
164069	your
164250	expectations
164549	because
165390	this
166079	is
166409	the
166650	color
166859	scheme
167250	that
167280	we
167579	actually
167760	have
168180	going
168540	on
168629	here
169079	so
169530	this
169859	says
170220	armored
170760	assault
170989	and
172909	apparently
173909	armored
174269	assault
174389	means
175700	lifting
176700	up
176819	a
176970	tab
177239	and
178400	pulling
179400	out
179609	the
179819	lining
180060	box
181940	okay
182940	here
183359	we
183480	go
183599	with
183780	the
183900	included
184379	bits
184590	I
184829	mean
184980	razors
185340	great
185639	at
185790	presentations
186510	so
186720	let's
186900	see
187019	what
187139	they
187200	have
187319	to
187349	say
187470	for
187650	themselves
187859	first
188760	we
188940	have
189030	the
189150	Quick
189359	Start
189389	Guide
189870	which
190500	shows
190739	us
191010	that
191519	is
191700	a
191879	good
192060	idea
192359	to
192599	plug
192780	it
192900	into
193049	a
193200	USB
193260	port
193950	and
194510	furthermore
195510	that
196260	it
196379	is
196470	a
196500	good
196680	idea
196949	to
197010	register
197430	your
197549	product
197790	so
198120	not
198269	a
198299	whole
198480	lot
198660	going
198930	on
199019	in
199169	there
199319	next
200220	we
200340	have
200489	some
200699	Razer
200879	stickers
201359	as
201569	I
201660	recall
202019	these
202199	are
202349	UV
202620	sensitive
203010	only
203730	one
203879	way
204000	to
204030	find
204299	out
204480	for
204690	sure
204720	though
205019	guys
205230	come
205590	on
205680	let's
206609	go
206790	find
207000	out
207500	if
208500	they're
208829	UV
209190	sensitive
209720	so
210720	I'm
210810	in
210900	my
210989	computer
211319	room
211590	now
211769	hold
212250	on
212400	a
212430	second
212849	it's
213660	going
213840	to
213900	turn
214079	off
214199	the
214349	light
216520	and
216640	oh
218130	they
219130	are
219250	not
219460	UV
219820	sensitive
220210	bummer
220690	okay
221700	never
222700	mind
222760	that
223060	I
223090	think
223180	they
223480	think
223870	it's
223990	possible
224440	they
224590	used
224830	to
224980	be
225130	but
226120	at
226600	any
226720	rate
226810	these
227380	ones
227620	are
227920	not
228100	so
228580	there
228850	that
229090	goes
229570	off
229720	with
229900	the
229990	QuickStart
230380	guide
230530	next
231130	we
231730	have
232030	the
232510	main
232780	manual
233320	which
234280	is
234460	in
234610	French
234850	master
235780	guide
235960	there
236320	we
236440	go
236790	now
237790	okay
238180	so
238660	programming
239260	macros
240180	using
241180	your
241300	marauder
241840	the
242170	only
242350	reason
242620	I
242770	have
242950	this
243100	open
243460	right
243610	now
243730	is
243910	to
244090	find
244330	out
244630	what
245410	a
245560	PM
245950	lighting
246460	is
246640	so
247360	you
247420	can
247660	customize
248080	the
248290	look
248440	of
248560	the
248680	Marauder
248980	by
249280	adjusting
249910	from
250090	over
250270	16
251050	million
251590	colors
252270	so
253270	you
253330	can
253750	adjust
254050	the
254200	main
254410	the
254650	side
254830	strips
255220	and
255370	the
255700	under
256149	glow
256360	lighting
256899	colors
257290	click
257920	any
258130	of
258250	the
258430	three
258640	color
258820	boxes
259180	so
259298	you
259390	can
259510	choose
259630	the
259779	color
259930	to
260140	assign
260380	to
260500	that
260529	lighting
260950	area
261160	okay
261850	a
262029	p.m.
262300	in
262390	alerts
262660	tab
262870	so
263050	actually
263470	for
263620	a
263650	minute
263860	selection
264280	on
264370	the
264460	top
264670	flanked
265060	at
265120	the
265210	bottom
265450	of
265570	the
265630	drivers
265930	allows
266110	you
266230	to
266320	customize
266800	the
267040	lighting
267340	behavior
267700	based
267940	on
268150	the
268300	number
268690	of
268840	actions
269710	per
270010	minutes
270310	used
270580	in
270790	starcraft2
271950	suite
272950	so
273460	the
273880	more
274090	APM's
274630	you
274870	have
275080	while
275350	you're
275500	gaming
275710	with
275950	this
276100	keyboard
276580	the
277120	more
277600	different
278080	your
278440	lighting
278980	scheme
279400	will
279640	be
279670	so
280420	let's
280630	have
280780	some
280840	pretty
281440	a
281680	pretty
281950	close
282130	look
282460	at
282610	the
282700	keyboard
283060	itself
283360	as
283930	far
284320	as
284440	keyboards
284950	go
285190	it's
285400	a
285490	fairly
285700	standard
286030	layout
286540	it
286750	has
286960	letters
287530	and
288040	it
288310	has
288550	numbers
289510	and
289960	it
290500	has
290740	some
291420	media
292420	keys
292750	that
293110	are
293170	accessed
293860	via
294120	function
295120	key
295270	hey
295390	this
295600	is
295780	smart
296080	okay
296710	I'm
296920	actually
297850	wait
298390	hold
298600	on
298900	is
299280	this
300280	the
300430	way
300520	I
300550	prefer
300940	it
301000	yes
301180	I
301300	believe
301510	this
301630	is
301690	the
301900	way
302020	I
302050	prefer
302230	it
302440	I
302530	prefer
302830	the
302950	windows
303220	key
303430	over
303640	here
303850	I
303880	know
304030	I'm
304300	one
304450	of
304600	those
304780	horrible
305740	awful
306490	people
306700	who
307120	doesn't
307450	bump
307750	the
307930	windows
308230	key
308470	when
308620	they're
308770	trying
308920	to
309010	game
309220	with
309430	WASD
310240	but
310870	I
311050	prefer
311440	the
311620	function
311980	key
312160	over
312400	here
312640	for
312910	these
313030	items
314020	because
314260	think
314590	about
314800	it
314920	this
315040	way
315250	if
315460	you're
315820	going
315910	to
316000	press
316180	function
316420	and
316840	this
317200	for
317590	example
318040	to
318310	mute
319300	your
319750	volume
320140	are
320710	you
320919	going
321130	to
321190	go
321940	like
322890	this
323890	or
324660	would
325660	this
325780	be
325990	more
326169	natural
326620	oh
326740	what
327430	a
327460	concept
327850	right
328060	oh
328240	you
328450	know
328630	what
328750	we
328810	should
328840	actually
329110	do
329410	here
329680	let's
330460	plug
330610	this
330730	thing
330790	in
331169	so
332169	it
332230	actually
332350	has
332680	two
332980	gold
333340	plated
333460	USB
333870	plugs
334870	and
335110	I'm
335169	guessing
335560	it
335800	is
336070	just
336460	for
336640	extra
336970	power
337180	so
337900	what
338020	I'm
338110	going
338230	to
338290	do
338470	is
338590	I'm
338680	going
338770	to
338830	plug
339070	these
339220	into
339520	my
340000	MSI
341130	GX
342150	660
343150	our
343300	gaming
343660	notebook
344169	and
344880	see
345880	what
346030	happens
346540	it
347110	lights
347410	up
347650	look
347950	at
348100	that
348849	okay
348969	I
349029	don't
349209	have
349360	the
349479	drivers
349899	installed
350319	so
350499	I'm
350559	not
350649	going
350770	to
350889	be
350949	able
351039	to
351159	do
351279	any
351459	additional
352709	testing
353709	on
353889	the
354129	different
354459	lighting
354610	configurations
355389	but
355629	that
355809	is
356050	what
356229	it
356319	looks
356499	like
356709	once
356919	it's
357099	lit
357249	up
357369	it's
357550	got
357669	a
357729	pretty
357969	even
358539	overall
359409	backlight
360009	the
360219	one
360399	key
360669	that
360849	I'd
360969	say
361209	doesn't
361659	get
361779	as
361899	much
361929	love
362409	as
362619	the
362770	others
363039	is
363219	probably
363490	the
363639	Escape
363999	key
364029	but
364869	it
365110	looks
365349	pretty
365770	darn
366069	good
366159	even
366669	in
366789	the
366879	bright
367119	lights
367449	that
368199	I
368229	have
368619	shining
369580	down
369939	at
369999	me
370419	right
370629	now
370689	so
371409	not
372279	bad
372550	at
372699	all
372789	I'll
372939	turn
373149	those
373330	lights
373479	off
373689	and
373869	I'll
373929	give
374080	you
374139	guys
374199	a
374319	better
374529	look
374830	at
374979	it
375099	in
375189	a
375249	moment
375399	so
376119	let's
376449	flip
376599	it
376809	over
376929	and
377080	see
377409	what
377589	we
377709	have
377919	to
378490	see
378699	down
379089	here
379479	so
380020	first
380229	we've
380499	got
380679	a
380709	couple
381009	of
381249	lighting
