110	so
1110	I've
1230	got
1380	a
1410	pretty
1650	cool
1860	product
2429	here
2490	today
2790	this
2970	is
3030	the
3300	SteelSeries
4100	7g
5100	this
5339	is
5490	their
5700	premium
6330	keyboard
6690	and
7200	it
7649	is
7799	for
9050	pro
10050	gaming
10320	yes
10769	you
11099	guessed
11340	it
11730	excellent
12330	so
12690	this
12870	is
12990	a
13019	no
13259	click
13469	mechanical
14040	gaming
14190	keyboard
14370	that
14790	means
14940	it
15089	uses
15389	all
15630	mechanical
16230	switches
16500	but
17130	it
17250	doesn't
17580	use
17760	the
17789	ones
18240	that
18570	have
18990	like
19020	a
19230	springy
19650	clicky
20010	sound
20160	to
20580	them
20699	when
20820	you
20850	click
21119	them
21300	so
21750	it
22050	should
22590	be
22740	in
22980	theory
23789	not
24750	quite
25050	as
25199	loud
25439	as
25830	something
26220	like
26310	an
26460	IBM
26880	model
27269	M
27420	but
27960	I
27990	mean
28170	it's
28320	not
28439	going
28619	to
28680	be
28740	as
28830	quiet
29070	as
29310	a
29340	membrane
29699	keyboard
30240	but
30689	you
31380	get
31560	that
31710	tactical
32308	feedback
32729	off
32969	it
33149	that
33300	you
33420	do
33690	not
33719	get
34200	off
34410	the
34530	lower
34680	quality
34950	keyboard
35520	wow
35670	that
35910	was
36000	really
36030	long
36480	and
36690	run
36809	ok
37110	18k
37950	gold
38219	plated
38520	connectors
38640	for
39120	extremely
39570	low
39719	latency
40230	I'm
41129	not
41399	sure
41610	how
41790	that
41940	affects
42210	the
42360	latency
42780	but
43020	they
43500	do
43559	say
43890	gaming
44250	great
44399	durability
44760	50
45329	million
45629	keystrokes
45840	gold
46739	plated
47070	connectors
47219	will
48000	affect
48390	the
48480	durability
48809	gold
49260	is
49469	not
49649	used
49950	on
50160	connectors
50640	because
50940	it's
51090	a
51180	particularly
51539	good
51930	conductor
52410	it's
52890	used
53370	because
53910	it
54449	is
54629	a
54870	malleable
55350	soft
55829	metal
56340	so
56370	it
56610	is
56760	an
56879	extremely
57180	durable
58129	conductor
59129	wherever
59489	there
59699	are
59730	moving
60090	parts
60539	WASD
61469	etc
62460	etc
62609	etc
63030	this
63449	supports
63870	the
64019	use
64049	of
64170	all
64650	keys
65400	simultaneously
65939	that
66810	is
66960	a
66990	very
67380	cool
67650	feature
67880	very
68880	few
69180	other
69330	keyboards
69780	on
69930	the
70020	market
70350	support
70740	a
70950	feature
71549	like
72000	that
72450	ok
72810	removable
73350	super
73650	steady
73830	hand
74130	rest
74450	durable
75450	metal
75570	inner
75900	chassis
76470	and
76740	used
77040	and
77280	endorsed
77580	by
77700	the
77759	world's
78030	best
78060	eSports
78630	players
78960	SteelSeries
79740	media
79979	controls
80340	and
80520	a
80580	2
80759	meter
80939	braided
81330	cord
81600	ok
82380	so
82439	at
82710	the
82830	back
82950	we're
83189	going
83310	to
83369	see
83549	a
83580	whole
83970	bunch
84119	of
84830	gaming
86090	associations
87090	that
87360	this
87600	is
87810	associated
88200	with
88710	and
89280	then
89490	we
89640	are
89759	going
89939	to
90090	open
90180	the
90360	did
90509	you
90600	look
90720	at
90810	this
91100	you're
92100	supposed
92340	to
92400	look
92549	at
92700	the
92820	gaming
93090	associations
93930	ok
94740	and
94950	then
95310	after
95520	that
95970	we
96360	will
96720	open
97079	the
97140	box
97259	so
98040	I
98070	get
98250	my
98369	knife
98520	here
98790	gonna
99180	cut
99420	my
99630	seal
100880	did
101880	it
101970	today
102119	ok
102509	here
103079	we
103170	go
103290	so
103470	let's
103500	get
103770	this
103950	out
104220	I
104460	love
105180	Steel
105420	serious
105780	products
106140	too
106229	I'm
106560	gonna
106740	give
107040	away
107070	my
107369	personal
107790	bias
108000	here
108360	almost
109049	everything
109680	they
109860	make
110100	I
110310	really
110700	really
111149	like
111479	so
111869	I'm
112409	fully
112829	expecting
113070	to
113670	like
113790	this
113939	keyboard
114360	if
114450	I
114540	can
114689	ever
114780	get
114990	it
115079	open
115320	see
115530	they
115649	tricked
115890	me
116040	you
116579	have
116729	to
116880	actually
117350	get
118350	rid
118530	of
118590	this
118979	seal
119340	in
119610	addition
120329	to
120479	the
120600	seal
120780	on
120810	the
120990	other
121200	side
121560	in
122009	order
122250	to
122490	get
122640	the
122790	keyboard
123630	to
123750	slide
123990	out
124170	there
124380	we
124469	go
125020	I
125109	wasn't
125770	see
125979	it's
126100	a
126130	good
126280	thing
126399	we
126520	have
126670	these
126850	instructional
127539	videos
127869	on
128080	how
128229	to
128258	open
128709	the
128979	box
129008	of
129369	the
129459	product
129848	because
130119	then
130269	how
130419	would
130568	you
130660	get
130810	this
130929	open
131260	you
131349	wouldn't
132160	be
132250	able
132340	to
132489	be
132910	challenging
133769	okay
134769	so
135190	I'm
135459	gonna
135640	just
135879	move
136209	and
136540	we're
136629	gonna
136720	start
136989	a
137080	focus
137410	on
137560	the
137680	keyboard
138099	here
138310	because
138580	it's
138730	so
138849	big
139239	that
139269	it's
139840	hard
139930	to
140190	fit
141190	both
141370	me
141640	and
141879	the
142060	keyboard
142420	in
142540	the
142629	frame
142810	here
142840	so
143250	let's
144250	take
144459	parts
145269	of
145360	ox
145569	I
145780	love
145959	black
146140	boxes
146590	too
147069	presentation
147970	very
148750	nice
149049	I
149349	give
149590	it
149680	a
149739	b-plus
150190	I've
151060	seen
151299	better
151480	but
151900	it
152799	gets
153099	the
153400	point
153580	across
153819	here
154750	is
154900	what
155200	you
155349	paid
155560	the
155769	big
155920	bucks
155950	for
156400	because
157269	this
157450	is
157810	a
157840	very
158290	expensive
158799	keyboard
159519	so
159880	I'm
160480	just
160599	going
160720	to
160810	take
160989	this
161140	out
161349	and
161590	let's
161980	have
162040	a
162160	look
162400	at
162519	what
162670	it
162790	comes
162970	with
163209	in
163390	terms
163569	of
163840	accessories
164410	and
164440	add-ons
165010	so
165310	inside
166209	here
166239	you
166720	will
166930	find
167200	a
167560	little
168160	baggie
168370	and
168640	it
169090	is
169209	full
169450	up
169720	a
170040	ps2
171040	2
171310	USB
171760	adapter
172329	now
173110	I
173140	believe
173620	the
173799	anti-ghosting
174430	feature
174670	only
174940	works
175090	if
175420	you
175510	plug
175690	it
175810	in
175930	by
176019	ps2
176530	but
176709	do
177010	not
177160	quote
177459	me
177519	on
177640	that
177790	because
178450	I'm
178660	not
178870	a
178900	hundred
179140	percent
179380	sure
179670	ok
180670	and
180910	then
181269	we
181750	have
181780	a
182730	steel
183730	series
184000	case
184360	badge
184569	sticker
184959	ok
185890	you
186220	can
186370	stick
186579	that
186700	on
186940	your
187060	case
187209	then
187870	we
188079	have
188110	a
188260	steel
188590	serious
188980	professional
189489	gaming
189700	gear
190030	catalog
190569	that
190600	shows
190959	you
191139	a
191170	bunch
191440	of
191530	their
191680	other
191829	stuff
192130	which
192340	is
192370	also
192819	really
193000	good
193239	ok
194230	and
194680	then
194829	we
194980	have
195239	the
196239	7g
196750	so
197139	this
197260	appears
197530	to
197650	be
197739	some
197799	kind
198160	of
198250	user's
198609	manual
199260	professional
200260	gaming
200470	keyboard
201100	oh
201190	wow
201579	this
201790	is
201850	oh
202150	this
202389	is
202510	the
202630	best
202810	diagram
203410	ever
203709	okay
204700	so
204970	can
205209	you
205269	can
205540	you
