0	Sup You beautiful bastards hope having a fantastic 0
2800	Wednesday welcome back to the Philip DeFranco show and let's just jump into it. And the first thing we're going to talk about today are 0
7980	The huge updates around the deep fake 0
10389	Situation and deep fakes if you don't remember is AI assisted porno, you it you would take a regular 0
14980	Pornographic film you would then get a ton of photos of your favorite celebrity or any other person 0
20189	And then it would look like it was that person in the porn well some of the clips looked hilariously bad the people that actually 0
25289	Took their time they used a lot of high quality footage 0
27359	It looked real some of the most popular ones included Margot Robbie Emma Watson sophie Turner and while people have been able to do something 0
33780	Similar to this for a while now it became very popular in the past year and very easy accessible 0
39090	There's an app called fake app that was created 0
40800	Where essentially you just dumped a bunch of stuff and hit a button and it would just do it for you and the update to 0
45420	The story is the ban hammers have come down after the story blew up there were many critics condemning these videos 0
50850	We saw hosting services banned them around the time we recorded the first story 0
54180	gippy cat which is one of the most popular ways to share these kind of clips banned from this because they say their Terms of 0
58920	Service allow them to remove 0
60039	objectionable content at that time 0
61440	We also saw the chat service discord cracking down on deep fake chat room and now we're seeing many 0
65920	Following their lead Tuesday a company spokesperson for pornhub said we do not tolerate any non-consensual content on the site 0
71850	And we remove all set content as soon as we are made aware of it 0
74409	Non-consensual content directly violates our Terms of Service and consists of content such as revenge porn deep fakes or anything 0
80740	Published without a person's consent or permission on that note a lot of media outlets and people online have been pointing out the deep fakes 0
86490	Can still easily be found on pornhub though celebs? 0
88979	I mentioned in the beginning of the video you know Watson Delevingne Turner Robbie Natalie Portman 0
93240	They are some of the top results. It's not like you even have to search that hard as I'm recording this video 0
96810	I literally went to the site wrote in deep fake boom there 0
99750	This doesn't look like they're enforcing it very well like several of those videos 0
102600	It's not like they were posted today this several days ago 0
104909	And it literally has the name of the thing you said you're banning in the type 0
108420	That said it just made this announcement yesterday, so I think we can give them a few days 0
111960	we also saw Twitter making a similar decision unlike other social media platforms where actually does allow adult content and tweets as long as it's 0
118079	Marked as sensitive media now 0
119670	they will suspend account suppose deep fakes are violating its intimate media policy policy that states you may not post or share intimate photos or 0
126540	videos of someone that were produced or distributed without their consent also since we covered this last the deep fake subreddit has blown 0
132650	Up until today 0
133530	We're rennet has now bend the subreddit saying it was due to a violation of our content policy specifically our policy against involuntary 0
140640	pornography what you've probably noticed at this point all of these sites that are self moderating seem to be doing it from the standpoint of 0
146010	Consent and that was one of the big arguments people for and against the the use of this technology in this manner has I'm saying 0
151579	It was our to create a venture parity. It's defensible by the First Amendment others saying no you're putting someone in porn 0
157670	They're not consenting to their image being used in this manner 0
159950	It's wrong and so with that said I'd love no your thoughts on this situation and all the bands that have come through I know 0
164329	that when we first covered this story there were people in three camps people saying this is horrible people saying this technology is awesome and 0
170030	Then people in between and we have an update on a story we covered back in December around doctor 0
174180	Disrespect one of the largest streamers on Twitter course came out that video near the end of the year. He broke character 0
179120	He admitted to cheating on his wife went away for a little while he then made a promo video 0
182629	And he is back and not only is he back appears 0
185030	He is bigger than ever came back this weekend at the peak of his livestream 0
187970	He had three hundred eighty nine thousand concurrent viewers 0
190370	It was a huge success or a massive viewership huge donation 0
194209	But in the midst of all this there's another controversy around doctor disrespect 0
197510	And that was pointed out by another creator by the name of Jimmy Wong Jimmy tweeting 0
200449	Here's your venerable doctor disrespect everybody clearly thought 0
203030	He crossed the line with cheating on his wife but racism guess he finds that okay and including this video 0
223500	No, I'm okay, I feel like this guy's from China right here, just tell 0
236699	Jimmy then following that up saying just like the dope Logan Paul reason this racist behavior is unacceptable and dangerous is simple young and extremely 0
243359	impressionable kids adore these 0
244680	influencers they learn their mannerism to copy them and they perpetuate them between friends at school and at others and there are many people that 0
249769	Agree with Jimmy's saying that this is racist it is for lack of a better word disrespectful 0
254239	We also saw people 0
254849	Defending these actions some saying it's just a character others saying that he's mimicking what people were doing to him pacifically you'd have Chinese players 0
261139	Coming into North American servers, and they'd just be screaming at you 0
264349	He was just mocking what he had been on the receipt, and I mentioned this update in this story for two specific reasons one 0
268880	I'd love to know your thoughts on the second part is it racist as Iran does the context protect and two based off of what? 0
274160	We've seen over the past few months if you have a scandal and it can be a very negative scandal 0
279440	It's great for your career 0
280640	I'm just waiting for someone to mix the main three that we've seen recently if you need a big bump hey 0
284870	I'm talking to you YouTube creator, which streamer you need to cheat on your wife while saying something either racially insensitive 0
290820	Or just plain out 0
292080	Racist in front of a dead body and take a little vacation come back 0
295230	Profit also for any of the stupid people passing through that is obviously a joke 0
298310	But I still want to pass the question off to you 0
300110	What is your takeaway from this whole situation from that I want to share some stuff 0
303440	I loved today and today in awesome brought to you by Phil dang 1
306680	Calm saying of course Vance has to pay what you actually use no BS fees 1
310440	admin charges contracts mobile phone service saying of course a longtime sponsor 1
314510	They have saved many people from the nation a lot of money the average teen customer spends just 1
318960	$23 a month for their one device and so if you want to check it out you want to see how much you could be 1
322400	Save and go to Phil dot Singh, Kham 1
323990	And if you sign up you'll get 25 dollars in 10 credit the first bit of Awesome is we got a Deadpool to trip both 1
329000	In the movie version and the toy version and we got the official trailer for season two of Jessica Jones 0
334830	Finally then you have YouTube vlogger Instagram star Will Smith 0
338510	Maybe have heard of him before he put out a video where he did a parody of his son's music video 0
343490	and it was everything I didn't know I wanted then for some reason Michael Shannon a 0
348420	Video where he put a little more than two dollars in his nose is why not and the last bit of Awesome is actually you 0
353930	Guys kind of skim over these milestones, but we just in the past week passed 6 million subscribers 0
359420	So thank you to everyone that hit the subscribe button and then didn't hit unsubscribe 0
363590	But also it's been a fantastic year for us 0
365870	I also want to thank the around 0
367500	1.5 to 2 million people who come back here every day to watch my stupid little show also a big 0
372800	Thank you to everyone that supports us over at DeFranco elite calm you are our core 0
376370	You are our safety net that said that's just a moment to appreciate the situation 0
